"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"213",-58.909661900389,-75.6711956745468,-49.1419569608763,-36.2059684743882,-50.1814889096259,-64.5705605997479,-35.7567386795438,-18.3735756740242,-32.4396304220855,-18.2303722044852,-53.9286713740513,-49.7942678033373,-67.3312916605244,-65.1218899102538,-18.2825969858711,-127.359021349108,-19.4371591198376,-133.741227701045,-45.1680335117394,-110.198339569763,-28.4939094097743,-79.7788749435298,-17.2299771593431,-41.5457923197147,-35.9268131911915,-16.9636400045542,-24.9923575344204,-76.1883168013137,-52.092644971763,-42.0172405512553,-26.1989034379043,-18.6810426447655,-24.8030853361116,-14.7473180744039,-21.3008090864834,-23.0953022507873,-42.4957277895805,-13.1419349443281,-28.1111799979275,-23.1119237813338,-9.15107156899985,-49.195314111083,-24.7213594468695,-26.6962449577762,-13.2376253076055,-0.126015208547582,-15.0603831238847,-34.9496062434569,-36.1689897462177,-28.4812969234999,-32.6839323156505,-33.500202915911,-17.7245148852898,-49.3051418121085,-6.99684933566593,-35.9034181845193,-58.860666475719,-56.0203891698157,11.7934744141643,-1.09960059620015,-36.8007122630328,-25.5445474031681,-41.0261145846891,-107.704249088012,-37.5857598124733,-112.264597456423,-25.4127747770689,-13.8593906273118,-42.0064390027824,-65.64300498782,-78.5765029593538,-13.5118404966596,-69.3231183269156,-42.0853234462544,-29.8915934397899,-10.189046129984,-37.1091169314939,-59.4055064651967,-125.610228665157,-125.077353985981,-63.0261509552649,-8.89941264051027,-33.2998551578831,-53.755894327657,-35.426254126242,-33.2661352462149,-28.4551908269121,-30.2458297270604,-18.9058401265272,-44.083074439079
"214",-43.4539873076536,-82.8043974215795,-53.4509048564521,-29.3517222924683,-1.86904523363866,-30.7547351006238,-44.4391679906896,-15.4508275168612,-38.2182224034211,-29.6969714264171,-56.0138061896731,-74.0169546957297,-50.1949796859164,-65.09187926656,-25.3466432042785,-101.638450070256,-33.455342622978,-112.942254013354,-55.2316270891812,-100.565210536294,-38.2545749068976,-81.3954384100319,-26.723616627201,-37.8373818586436,-48.190927404108,-20.4573105874038,-21.7431965297365,-66.2229913922355,-58.8306819694539,-50.4091046346869,-35.8951348753551,-31.0908564240094,-33.354809456215,-24.3767772863613,-26.3759555360312,-63.5338769831526,-31.5010349222961,-43.8784405787621,-29.0624638642322,-16.7523964515498,-21.9741928521942,-69.3385513987076,-37.1061566565317,-39.943599591129,-40.0363855977333,-37.6091137414882,-19.2100108860001,-36.1165838107711,-61.9261718268021,-29.2592733189928,-67.6762042912762,-66.2504153990577,-93.5253662194768,-26.0833747576602,-27.0867003405596,-34.5181893197955,-60.2188262641452,-66.8977789371538,-36.6784397799072,-15.7500095440094,-27.9908849109567,-24.4677541538569,-70.3521348521743,-72.6417560926769,-48.6048709035894,-106.873832206815,-44.3488822489695,-21.6669048395259,-75.1042923654779,-39.6120637987975,-50.904118687151,-29.9678673179027,-77.459316771068,-60.3643708319982,-29.505447110139,-18.1533498035141,-32.2461063683531,-41.5519257524418,-62.7222413336474,-74.6194073516704,-36.5442862369315,-38.562168777548,-34.6136583607537,-53.5140991220309,-24.3374443880972,-35.698374412364,-51.2846280384741,-31.8867633032406,-25.3843336035125,-59.1844267044183
"215",-24.4918506952345,-83.7518087631173,-51.6122645451264,-25.7620066633283,-9.50882725832808,-16.0242222547166,-46.0056488226816,-26.9527495842726,-31.2037947194501,-26.6738173596014,-6.14960764286017,-100.667061327962,-17.6293416260005,-22.9811653043931,-30.7507501341184,-36.1090771595276,-38.7912068551801,-45.9313881258054,-59.5652375413942,-36.7314368613305,-43.6670774291616,-34.7375474932981,-35.8173538794184,-26.0531554659763,-12.9638561429667,-16.5701163768669,-19.3694330244468,-29.6661174265693,-58.8050776396906,-52.4248817801028,-36.9004171541834,-35.083456386644,-35.0289641325102,-26.5597739759212,-23.0059883152625,-90.7335039863179,-32.6667971936279,-38.2548004128429,-35.6161126155151,-33.9864852547865,-24.3211005262889,-99.2568212999775,-49.8474844640305,-53.9564840011208,-36.2492859400184,-33.8521078728199,-22.5638072904098,-36.5824454758238,-58.7358452729491,-35.7409998361652,-97.4123513975091,-95.3632734948343,-55.2130779584256,-14.8521817733882,-37.9582771665873,-34.323938427753,-66.8759573388113,-77.8872743361121,-28.5882988259969,-17.1002395902852,-31.671778557127,-32.3223843832032,-66.0944170398219,-35.8413703529798,-57.7865738679155,-59.5239233118685,-57.1377985417223,-23.3789286348328,-92.1112173199599,-8.39496982259608,-26.4434124678619,-36.3794621304068,-86.2351362498622,-78.9452806017631,-27.8107401243541,-23.2425658894043,-18.6047629959477,-26.3699133491071,-38.0650879350988,-38.7671737284783,-23.9930648163358,-17.239693693996,-26.1444761358425,-51.929749540984,-32.1261505869686,-47.1850447537102,-63.4512631155336,-41.5839072839097,-39.447634025553,-62.7954137091637
"216",-21.7423786223455,-83.4903470327373,-52.0655957365639,-31.634449123122,-25.0787181004064,-18.9059190855674,-36.012938782666,-27.6544960721156,-15.0688924977215,-23.6368656528295,-18.7016312605841,-105.708011238449,-18.0993521058439,-28.4569166078266,-29.8277033961046,-36.2895176534222,-36.9300633872896,-52.4501814740749,-59.6086875708013,-23.9706014427237,-44.0622495580481,-24.1830495650917,-33.8499116183491,-29.9045060528461,-16.9286303693679,-18.7152423334505,-17.1172445002761,-42.7516936204395,-60.2832828108834,-53.0690003468383,-38.9133248291527,-34.3281701935808,-34.8263760051806,-28.5159262514582,-26.051095431516,-72.8084022280157,-35.6870924495546,-38.8484573907124,-32.2242020502238,-15.4703354805519,-25.8310377173527,-101.841238350167,-43.0043663590312,-44.0167332148622,-28.2906289601196,-28.3505952607369,-23.9110034979771,-38.0622316988554,-47.0978909690926,-38.8021297930881,-94.3463747568623,-92.7508495807937,-15.2417462304608,-10.8910188163483,-33.6466081342248,-30.1776981852897,-66.611887536601,-83.8853180524367,-21.3173892940825,-16.2388425703712,-33.4989971956143,-29.9778802527074,-51.6545320627646,-27.3390646621651,-58.31213912789,-49.3086895962369,-55.8790122695057,-19.941539376128,-89.0936481534609,-24.4944457983757,-28.5619639292456,-24.3848625562205,-89.5850793899134,-86.7024746410819,-28.8066659612839,-21.6225416598662,-10.6099595516338,-22.5639595590096,-19.1544940293817,-13.7434670912726,-10.105606572737,-9.88245308417198,-19.677578725017,-54.5348473144764,-35.721282086985,-48.2344118102006,-64.3425803773364,-45.1064623474285,-41.7506423083698,-58.9135173889042
"217",-23.6749219684555,-82.0545342773477,-52.9933416575808,-40.8105647470283,-18.7484063953635,-24.9047134657476,-30.5553302986859,-11.8294462316694,-18.0824695719991,-21.3857704356343,56.3790780931508,-113.156251010383,-20.1075145177916,-24.4724157083183,-33.4324137687782,-30.1385700621373,-37.2220555044314,-38.0030016786767,-62.3041437702361,-35.1664801811886,-39.835051805286,-24.2970514278211,-25.0247330314458,-25.9663667617184,-14.8270808801177,-22.1238461938376,-18.2126586314364,-42.7284379495201,-62.1427753801377,-50.9293280594159,-39.7819074875157,-34.9278834615017,-34.9290551305877,-29.459271354415,-24.6069645123684,-45.0712877680701,-40.9217140439734,-36.0187793664385,-29.8824433768297,-8.55616022538103,-24.6940842269883,-113.288422340527,-44.7140385998433,-48.5165191942602,-33.1222655246015,-32.9628684117707,-29.6988177717322,-39.0587209723321,-44.5758917435577,-39.6750462029161,-92.768874811592,-91.5330814303769,-2.16414993590426,-2.27090521207953,-3.754757531213,-28.8665343067271,-67.7509160693979,-89.735567073422,-28.8284920678823,-22.67099652083,-43.1918847528304,-28.8011870798417,-50.2054903304547,-37.3296154518606,-58.6042989043045,-52.0495552548986,-56.5392003601511,-27.1926714666545,-89.9422156384055,-19.9803351877431,-35.5263215080186,-5.92953935138069,-89.3427438174088,-88.3446175637871,-34.7685948887637,-16.9982012707398,-10.2466484007649,-15.9804459726377,-23.4915434497865,-33.4614666117277,-12.0932793182455,-13.763602558091,-16.9621400036712,-56.8526817021677,-34.0360091395869,-50.4959023237502,-65.2671092875716,-47.0862066742248,-39.0242013378663,-57.2693543314389
"218",-29.7312507018097,-81.8408977239942,-52.4392576610348,-44.3691172903011,-4.08674580257816,-22.4846847395288,-24.9339542125624,1.41967357176903,-12.8135029789515,-15.8994521656634,-17.1570803329103,-117.811324138243,-13.0475557557635,-35.922647597169,-31.0135918660146,-33.2666913243748,-34.2490762789862,-15.408954183943,-62.7629023032771,-33.9700743511117,-26.959930234643,-17.4647046131097,-13.5438178007781,-31.9454917579912,-31.3580906734875,-22.8115560754364,-10.6731346387536,-56.9897572232481,-63.2945420478974,-47.7540348727375,-36.0712816334953,-35.6753235401576,-35.0852272732784,-28.5756095983984,-19.1685607881327,-18.2254964892417,-44.4372724140187,-35.161493824654,-25.8569396980347,-17.9572919822534,-21.4410850884557,-119.378974597764,-43.5769656734088,-54.9585883924283,-36.1266784041765,-32.1529161219246,-33.3968540141387,-38.0104689189361,-25.6602637659177,-39.8718740794894,-103.58455982879,-99.7709697258076,-46.9475039097559,-33.9022422637959,-27.6643646256143,-28.5997189619259,-69.7020714217909,-91.9240197146043,-26.9289937694456,-20.1887771372512,-46.4058484591717,-33.2045967744075,-29.1185741175314,-51.0493435229069,-56.7665259698362,-57.4935339367269,-58.6304153566882,-33.950444588503,-95.7988819086731,-11.5278780797441,-38.4444240786129,-12.0853926449712,-89.4122970285377,-89.1245586005591,-29.382309846975,-11.6688262136123,-10.3129457541537,-11.1667023889487,-38.2919355572074,-54.794352801287,-18.8088711251975,-8.41117173035387,-25.8779918580691,-55.3813778663265,-27.3853328254317,-54.0490708966894,-66.1095022587274,-47.6895585907836,-39.0940758786752,-34.2487366491112
"219",-41.3613781337381,-79.4626423732383,-48.9182584566637,-43.9605016235154,1.58665316489139,-11.3850544083973,3.45641160270898,-21.5731427984942,11.0287896088347,-25.7191737834936,-146.559582755942,-122.355801185771,-24.6798632016449,-59.2003188181315,-27.7619678534827,-51.7905703016629,-33.4732791259226,-42.921086956849,-62.8408369080962,-28.4875678316391,-24.2755792536983,-19.790075839522,-12.2769388935291,-37.9050579629961,-45.1735452596462,-25.2033636199109,-13.1817921814484,-74.941137774915,-64.2180946099102,-46.3719202768666,-35.8688259018112,-35.9200162175502,-34.9474063259489,-29.7109429470037,-20.4207764869337,-69.9588757320031,-43.5857126830109,-34.9004329657689,-29.1817393431444,-8.2432419767045,-31.1884195374276,-122.068377886373,-53.7720728024549,-64.0306214272884,-40.5035623276716,-39.575163587538,-38.0359518553897,-35.3661824778546,-66.345807791718,-37.0412434124304,-113.958103622925,-111.157513809372,-51.0939668966953,-25.903529160397,-37.5027450067716,-37.864120976898,-72.1545103796381,-91.8714476124426,-36.1775640212873,-18.7566311846022,-43.1227507775314,-35.3450945669255,-69.7718567260419,-75.1044060593388,-51.5448220999626,-48.704562424934,-60.2855562369115,-35.4983481577035,-111.565711019962,-11.0287766138944,-42.56301385733,-20.1090436369022,-89.9515197901705,-89.6207395850708,-28.6365025388951,-9.38337969625104,-8.88587367068325,-15.7226952484195,-56.0945990529992,-80.3595135689691,-23.8709832384283,-19.3707773690699,-54.6182770561719,-54.105912916218,-27.8637772057599,-55.5555727134441,-65.7703524735458,-46.9730735244795,-41.708362880393,-57.072829980771
"220",-39.6055512685181,-79.863589740448,-50.7171005442267,-43.8213035418919,-30.8554281474747,-22.0071205045906,25.1733392587354,-21.4121834294369,33.2623163965135,-27.3699572897694,-97.5441243917991,-120.940718670135,-14.7129871405434,-50.0332472985605,-19.2287883470452,-43.0698551478945,-27.8897506957287,-30.4396098392971,-56.107700710797,-12.3657334316938,-9.44575719225304,-5.22208791249107,-1.4596323953667,-22.5089746708649,-19.1094859096171,-18.2638160593457,-6.15396781292052,-65.6139643810979,-64.0034958476884,-26.4827456529521,-29.9203997175106,-34.8333711338469,-34.9236498588301,-27.8931875865021,-10.7750744170504,-113.360001679664,-44.2834579981447,-17.6302474202771,-34.8822017953462,18.4248911766078,-36.4628175079596,-116.03012529267,-55.9955440730299,-60.4779473970456,-33.4427014801163,-35.7965470841303,-37.0724974781739,-37.2085753694085,-92.1871123223909,-39.2734128071125,-114.80641880229,-112.704938690015,-11.6871047095166,-11.799944077143,-1.54298752287712,-43.5550469056199,-69.3982892210379,-70.8540560223755,-32.637554371438,-39.277837983667,-37.6387060903947,-30.382136640361,-92.9808835286652,-100.203848813338,-51.7769070741739,-41.1210175647772,-60.3634157023866,-36.7483139624604,-102.836230796498,-9.54786143758324,-46.3861055429657,-3.56534554451904,-89.8067282165763,-85.1963752135419,-26.7992705232142,-5.66825185711568,1.94727985323025,-8.84006532495731,-39.6510119726356,-54.8285712171502,-10.4101428987868,-22.9050390257562,-35.2322260124381,-56.2564250839084,-27.9770515500201,-56.072472466119,-66.3417701002517,-48.3287064622684,-38.9915646685762,-80.8786973071442
"221",-23.5038123898814,-82.9591617964172,-57.7160798393889,-45.1310212597923,-30.706284056581,-35.2118937148832,42.2307463904789,-1.69773325022378,59.0183477091218,-25.5823371722407,0.420766267355326,-116.958858981815,-48.9058339558598,-108.18904237247,-10.9587903365816,-115.475798753947,-14.1763056702492,-63.9383921644706,-44.0654921712376,-14.2786524590958,-8.69120404740587,-29.6509477101012,-16.5917227793893,-8.05376585467626,-44.2685243068503,-10.8341781426703,-6.18323552732356,-122.143034366448,-63.5776924235232,-14.3896846790146,-25.1989459955423,-34.3135525909685,-34.3556107219969,-26.3456175074935,-7.52405782478496,-72.8656186354512,-46.0427222961757,8.723603992284,-17.8106616839659,59.0193646048059,-35.681197436989,-104.451106375691,-40.8050597649008,-54.4311594156984,-29.8711300381029,-30.2386552782774,-30.6472327084741,-40.1108881555669,-64.5037170459763,-41.1991429455882,-92.808482038083,-92.9591257749699,-31.9211055071837,-0.271248122647766,1.94328114604299,-39.7846178861728,-65.8795938200281,-63.7644570474814,-26.19879837255,-34.4869032918008,-28.780070642807,-21.3206886884872,-61.9059321143132,-104.541971456403,-58.6366309133835,-46.3747588257078,-58.8929048260716,-36.8897619005822,-69.812130558221,-11.0602893068936,-39.4049671192424,-12.6637154307481,-89.5200237919687,-81.6839012325365,-11.627231334363,2.58133846766227,-20.1798119408735,-12.7929742215405,-34.1560792441931,-57.5850507942262,-9.16892811437499,-20.6037569519124,-56.1741298385562,-58.0821724471891,-19.4294500914463,-56.6598619023781,-67.0029845833389,-50.0931506423236,-30.69079256644,-58.5456201319617
"222",-14.6102611817772,-82.5961543779329,-59.1448941858187,-44.9229700492796,-27.8395728207054,-38.5306255339502,-22.8199246090935,-12.064604781787,56.7811965300006,-19.9728011286311,-1.27613690194624,-113.417133979031,-60.6323468702311,-141.350360776121,-8.30523302431163,-151.126642849567,-6.71627136271139,-64.6720209470109,-39.2213480077702,-36.9409241684953,-13.7285202288198,-59.1689857770393,-27.4924475997151,-12.6510904811219,-54.1380069291315,-14.3706008021723,-28.2496009913832,-155.540813727859,-64.02469268968,-14.8625937660254,-26.1308755431697,-34.6264354748275,-34.0508319627945,-26.2167477671131,-11.0068335157486,-31.463579453054,-45.175405971213,6.74175971565164,-20.3435485487219,38.2444805189421,-29.4828610740247,-101.669934193335,-51.0825931412715,-55.7625291259344,-33.7669992793875,-27.0744802441083,-23.8134554890193,-39.4108508508231,-53.6944900271034,-41.7809274771924,-84.8434020319418,-84.7447464238001,-30.3253163857106,-41.4723293681321,-3.267581512885,-30.4715105180746,-57.0700425256696,-65.4151213574115,-23.3119699915512,-17.6745836555053,-23.781750994847,-14.3555269498464,-51.814109173981,-98.5060779834225,-61.1848703935882,-47.2863860495972,-57.9626950899382,-38.1062095935337,-55.0997765737681,-15.0533019700135,-32.94917672738,-25.639449851928,-90.2790560162618,-76.9152736315498,-11.4623509989901,3.98975323696496,-40.2743136879001,-17.47416604582,-50.2841453947825,-32.7345669022023,-16.0108813373665,-16.0196236149642,-102.523764735881,-57.9507666461679,-13.8784149104168,-56.8937558478517,-65.4793502509735,-50.5100428650647,-25.4089401461957,-32.7767313821267
"223",-0.249030097089683,-75.5231793361922,-54.9598637163577,-30.9218000550093,-50.9483187580138,-55.9609814406622,-49.3632638038651,-13.923330273268,35.8785565942587,-7.13669349291834,-60.309162135252,-99.4663998208056,-48.2679808474559,-127.797393178054,-1.70585787972835,-141.689770563872,-0.887408343999997,-62.7066927790597,-18.6636842279661,-8.07450608161935,-1.78518476350072,-20.0823551120333,-10.8834540246501,-7.29390817539415,-38.8238815720028,-10.1568635770303,-19.1280279420635,-144.112739957771,-60.5972740459017,-23.3135704691772,-28.2523854656202,-27.472603634689,-28.8148722264408,-17.3334876898099,-17.1326100258207,-4.90867224604245,-31.2950650894544,57.2752126469907,-29.3209574072279,30.2400962494732,-6.26690025357713,-87.0550014238379,-46.5933110376223,-45.5472425995422,-21.9316562692065,-4.13697838218226,-26.5017264606727,-38.3669999589635,-27.6074847544439,-28.6995731752713,-70.3465654219884,-69.3984896598472,-55.9094104597517,-24.883603549002,-31.7995509714739,-9.53136237401107,-35.3702388344915,-48.1032903389321,6.7937715681933,-5.50564974165728,-10.5858654374642,-3.16881449684303,-24.5677862621008,-72.1878363441926,-60.2626813345904,-49.3893152161875,-51.5740059981338,-34.4210911757039,-41.9092902314158,-28.5432259413726,-16.9984048927973,-30.3466096687702,-79.6107538337969,-68.8583863130949,-3.17787171576846,4.1813071311054,-29.6850911500211,-6.09711925465565,-26.7029830575019,-8.43417353676427,-7.74698877152923,-12.5000672451083,-92.2080578749373,-46.746228583915,-9.1277001907295,-52.2145075359785,-58.5349617765156,-50.1383261167454,-15.8873803383358,-6.88557943105496
"224",-6.87084092619494,-63.0847206628551,-39.2135040365037,-25.452419232091,-69.4134536588047,-70.4319435616057,-116.544464941954,-4.03270243271087,-22.3298938165886,3.64384597561502,-71.6888540049744,-77.5969782714747,-81.8322724761559,-178.896466480143,-17.9507012175387,-219.999913368753,-32.2453697366429,-101.442017105806,-5.7438537227378,-18.1444568073943,-26.7492114613622,-36.9858708183203,-39.3666555284218,-30.6705651358126,-68.7331184327772,-5.19560297693275,-28.9090545114635,-182.714958263909,-49.9489831971516,-23.5265639443308,-24.4355464046405,-13.9300197594153,-17.7463217903858,-5.50746727945056,-15.2599259889762,-25.7866123140845,-14.3493501963646,-6.628122424199,-20.7211589892749,96.7421427034689,3.1454830822152,-57.3722175753073,-25.3618149600767,-19.2059264830775,-10.3685099697473,-7.25505761098676,-17.4940492747667,-27.719386946941,1.80781933784939,-14.8371980479288,-25.166269508978,-24.9311904580986,-43.326757364502,1.54519707169389,8.80114161752996,1.14217010619916,-31.3019166648163,-38.042827321346,-4.87296385341443,-20.9432859082186,-8.5409630414688,-10.2311700296063,1.44056893847678,-28.8153245135393,-40.4944025813762,-51.2700092381794,-27.6839349788862,-27.7113676808286,-11.7130422399313,-48.8035845478424,-3.45400890422058,-48.4883107029826,-65.5790445318156,-43.7213993632466,-6.75627793625927,12.0962872868228,-37.4292268457487,-7.84612053731355,-2.38997929473701,-20.8823957239724,-24.6106248702325,6.57175218502158,-93.6521312570925,-23.4416770581779,-1.37486538820398,-34.5833340512955,-33.5536081022503,-42.2809115634461,0.960670169469264,-13.46280156862
"225",-42.4284414186153,-55.711682996899,-17.37670890842,-25.2663746326005,-70.7461011770567,-70.3290165364499,-87.7771378562411,-6.0566976098941,8.17731773459721,0.128793240561702,-52.031320288784,-65.8733273436051,-140.251547437238,-228.532541273263,-39.2886318938441,-293.871798317155,-60.6081029889037,-162.338093522377,-26.3658321456073,-62.4479272420302,-75.0349865138424,-74.4413077439491,-91.908086359679,-18.3361838476293,-117.688542453927,-4.4076824392877,-90.6546032869237,-227.171459431991,-30.5230959720845,-21.3362282579585,-19.7161155781321,-7.58890262291616,-7.83550026907718,-1.62374984390559,-15.484983094535,-95.9456660828722,-16.8917106299552,44.5673991656917,-14.8715274355767,28.7886479532633,-14.5696353288521,-38.6487936133133,-4.47913738507292,-1.75550598093344,-14.2535860262731,13.4373089635001,-16.6370160889102,-12.0563981089557,-116.707508608964,-19.3367605093075,-32.4085894665498,-27.6150762959669,-29.1606379944753,-44.9256519016502,-43.5039772101714,-19.6004351254893,-40.8018018889585,-48.0305897616342,11.3735394976896,20.7284631131537,-7.39167522624436,-7.48371002277553,-128.974673407105,-7.47332666150952,-12.5912158497644,-42.4841341532421,-4.18995877507733,-27.2916108930322,-17.0640905046676,-74.6040358991869,-57.3062241807404,-65.2567764125177,-65.9317251715689,-47.7888880059334,-33.631036297922,20.5713297548851,-83.3915924801883,-23.2050085452162,-28.4296039722265,-24.4887571577027,-23.9306083360011,-16.2526385879382,-152.623477586208,-4.31496329786492,-11.4868819975485,-18.1508966834968,-5.78390251671563,-27.2099598637636,-14.9003211254271,-39.1525081305524
"226",-52.7678728977046,-46.8453999063481,-1.80918461206056,-2.84777162560053,-59.9383566357563,-59.4183287881444,15.682011689436,9.00460035476098,56.1457695648426,-0.760072246070067,-55.2378497008967,-64.0588250146435,-147.614904560059,-236.440301343191,-48.6172637438079,-291.337170640511,-67.9192540893164,-130.022145185994,-24.6993664671524,-26.9702871071335,-84.2576496105764,-47.5390309615673,-106.917793779176,-26.6203749592344,-102.557567685801,-0.696785112218613,-100.241992223859,-241.024321842322,-3.7661878559899,-9.17301514016285,-9.61532519626981,2.13854177091724,4.58867164831964,9.26321736226834,-8.11265908449099,-34.3865286395172,-0.892444889882917,-57.9373239288067,0.0862547936828939,67.0301553631962,-13.1160312629028,-35.2798874586263,-5.43512400882565,-7.47545041492681,-2.59749765237529,-16.2810170387746,-9.28018647579859,4.76583981317381,-66.9090898777798,-2.35685074670693,-15.7945759169243,-16.6716545840525,-42.2876175509822,-40.0224014565763,-43.0265458130316,-13.7389837196736,-55.6087333530185,-65.7143527825228,-23.4250939485661,-6.42952326144778,-7.26563200614291,-9.95548462673842,-70.2106967828503,-12.5764802049135,1.78723132474461,-22.121405271921,-2.11548387138397,-14.4566420646275,-19.731191414326,-104.748246126068,-63.6853881546691,-62.4659445329313,-71.5855573665367,-55.2715863852371,-43.7316940428,27.3615589418855,-89.8446652630405,-37.8959595117869,-10.9564261989044,-44.3651926478927,-24.9071394848152,-2.55821897527245,-170.480588834232,3.48980567637003,-23.3426143830507,-4.53093138865186,-5.43467133970042,-9.83641224590131,-30.5628278739453,-29.2625882612391
"227",-86.061676004423,-50.5982953986799,-30.0792539128535,-16.0297457157422,-48.7780171722744,-47.9803663447932,-86.7574464747163,-53.6148525484168,-32.0371724187374,-41.0839995541282,-39.105289669104,-79.7274624585737,-215.985008233425,-316.848136133674,-92.4812499675951,-425.768966264644,-133.57280831798,-187.877607144554,-39.8122142447151,-60.1688360097276,-111.362292253427,-79.4745776178107,-140.9772604278,-53.071832449999,-177.902355201246,-18.8019561357904,-158.611541292014,-314.203135536511,-6.3908444459977,-20.6426554279901,-21.0811998694629,-5.42873719581981,-4.79667076505836,-6.96776828686765,-17.8136381131595,-48.1043091114082,-21.0272103657368,31.7703569814163,-5.68740029417401,-6.85614278000563,-39.6041199157782,-62.6835183593529,-30.0324052310014,-42.2100190013877,-16.3451572330701,11.5308548318779,-3.28399271947569,0.60524274354491,-29.8082178280682,-17.9981330585863,-40.1571554991419,-37.8608679034717,-149.011011071246,-65.479445850808,-36.4165155820103,-51.0752970282052,-65.6982877172884,-81.5746812649191,18.5931994616761,-1.61455012307829,-37.6576397277505,-25.595350439169,-16.441430274725,-81.8768208657445,-16.9182911099645,-1.22954359461591,-27.6810654760454,-15.9491682244609,-42.3277532688039,-164.190491622932,-103.380224950305,-122.07817333497,-80.8612667564245,-72.113198771349,-93.2387669838718,33.7323480793336,-153.457734280258,-92.468046610527,-52.1770144613319,-124.672908235488,-70.7824367304835,-27.0113005310975,-239.443579392719,-18.6851980908216,-63.8578570347469,-10.799543167873,-22.2020941201592,-11.384598903074,-48.5988729503351,-102.782538588638
"228",-73.1719911474503,-60.4122251569038,-21.3962768855923,-16.6973754486398,-44.9230583814462,-38.7464508194076,-50.2390751801977,-25.1144613611495,-37.4876502791524,-23.4480494016887,-29.2170009199648,-105.493635151597,-156.429530630376,-244.669483322175,-62.8996729743628,-359.994691957148,-96.564422641216,-144.17342201132,-31.8056526974681,-33.9312217923781,-81.3182589665503,-40.3923393871474,-103.94200708256,-33.7353078809407,-134.201797993291,1.84433374907829,-120.12808765042,-248.971559654762,-15.8056162306893,-22.6356677569452,-22.9404229826564,-3.4667792935434,0.557314219999975,-0.437545434705967,-17.8182293633965,-85.0033838051857,-10.246905729149,-29.8944123890337,-12.1043662688424,57.3896080003719,-16.5767675894698,-94.7222148636763,-20.9869717909411,-22.4134429294922,-18.2688610379946,-32.2820343169217,-20.3869807386297,-4.0385870678162,-67.6300351259399,-6.32558319942716,-25.0162520533774,-22.6283722082865,-109.002079250825,-98.995871124836,-38.3824455120128,-26.2360123405265,-68.8851333964888,-90.8584915842957,-29.5958425066491,-11.8927218598748,-21.4867760140432,-17.8356502153161,-67.5221067805601,-54.5831267917427,-20.7959895415436,-10.4175381405867,-28.9445394239079,-22.7974185372656,-28.5375056266234,-94.9179947382786,-99.7747319254014,-92.8092755787565,-87.7743240697199,-82.006474465387,-69.3606192437245,25.7120413953745,-134.663150628199,-73.9198251372746,-47.6774749559476,-100.304920244043,-40.9268869667301,-9.63027810169942,-187.844690859726,-35.476495609596,-27.0526193731336,-8.35137444543943,-11.2787642278551,-7.78246037126735,-24.1569951389289,-63.1516542106321
"229",-93.0429013385477,-66.4265366567735,-39.5311982395271,-17.7638761874007,-51.8101052525013,-43.9670802736707,-66.6438344644116,-32.9198023388898,-26.9505621648762,-42.4398956379246,-20.2648165073684,-111.321966289296,-174.292030637714,-261.756668412497,-67.7585169953509,-405.058646465094,-97.9650632944752,-178.423681082382,-40.8218243421771,-86.077948860117,-74.2201723163134,-78.402173395644,-104.824104498411,-44.1586262973906,-156.857882862415,-16.6869327872116,-144.961533682536,-262.398476254484,-44.3021885068769,-34.5058985273402,-29.3648543997463,-10.8566134281577,-7.10700676385061,-7.39442505271336,-24.4177723487895,-53.5727486495159,-20.3892076473742,-11.0797802413141,-8.26388770620823,-5.53261482542815,-33.9079916026077,-98.406286971961,-21.7228786463878,-27.3805482956043,-3.78915486445866,-6.27782504297795,-5.5131762319149,-16.8004253596659,-74.2382029471746,-12.188199201739,-34.5849112907182,-36.0664810288093,-45.423840780226,-117.29776011521,-35.4964740631434,-54.3255877924303,-63.3106649353237,-91.5930553720833,4.97735058336557,-7.07402922830793,-21.8956019496214,-25.9682293221571,-76.2759782347653,-72.9793316290845,-50.0629452074727,-38.6564317498413,-63.8551061517093,-21.5455676845387,-30.3925415274319,-69.5824653989274,-121.699274098456,-71.2093127215364,-89.7089787594808,-83.4903335271196,-89.0473372768386,27.7057671229237,-160.902850628273,-102.686342079875,-38.1855162265457,-60.5465399201096,-48.1117851927977,-11.9138796422864,-210.893500342915,-55.9105091413018,-40.7996446693014,-16.1703436685017,-15.8686764890424,-12.0452597368856,-33.0052417857207,-36.1455773532133
